Date,CDI,IPCA,IMA Geral,IMA-B,IMA-B 5,IMA-B 5+,IRF-M,IRF-M 1,IRF-M 1+,Ibovespa,IDIV,SMLL,S&P 500,Global BDRX,MSCI World
2015-04-07,1458.16635,309.6468025,3313.255562,3743.541356,3621.888005,4238.77284,7358.482358,7022.95886,7778.824751,53729,2727,1056,6484.59,3368,5509.90419
2015-04-08,1458.85319,309.7563642,3328.9608,3775.969683,3626.112692,4293.132877,7384.040097,7028.916234,7817.181562,53661,2706,1053,6419.33,3312,5446.647263
2015-04-09,1459.540353,309.8659646,3325.334427,3770.019433,3624.187761,4283.905492,7373.82128,7030.381745,7799.478737,53802,2688,1049,6370.99,3323,5398.133443
2015-04-10,1460.227839,309.9756037,3335.049603,3789.192627,3628.751054,4314.703653,7390.653783,7033.613752,7825.166166,54214,2703,1056,6473.5,3351,5480.049653
2015-04-13,1460.91565,310.0852817,3333.325101,3786.706089,3629.517646,4309.826815,7383.99414,7036.038079,7812.725451,54239,2707,1055,6488.83,3373,5495.394187
2015-04-14,1461.603785,310.1949985,3347.12124,3815.589248,3633.37802,4358.180657,7404.208516,7039.680508,7843.720787,53981,2706,1058,6471.95,3328,5496.170624
2015-04-15,1462.292243,310.3047541,3353.767952,3831.18191,3637.717868,4382.818815,7409.79882,7043.000909,7850.86983,54918,2747,1062,6463.35,3309,5472.836895
2015-04-16,1462.981027,310.4145485,3351.378862,3827.844804,3638.245157,4376.630496,7400.946957,7044.151033,7835.608493,54674,2764,1062,6367.38,3297,5404.225842
2015-04-17,1463.670134,310.5243818,3346.997182,3818.96205,3637.988444,4361.223311,7390.997622,7044.29992,7819.158578,53954,2716,1059,6356.76,3286,5403.251926
2015-04-20,1464.359566,310.6342539,3336.260324,3789.633804,3624.885552,4318.214457,7383.607096,7044.480443,7806.896306,53761,2715,1059,6400.55,3304,5421.515423
2015-04-22,1465.049323,310.744165,3338.92719,3792.370513,3623.376117,4323.980253,7390.885609,7047.484393,7817.015685,54617,2800,1068,6363.09,3299,5393.546941
2015-04-23,1465.739405,310.8541149,3338.985498,3790.517023,3622.098797,4321.550339,7392.614575,7050.894865,7817.760653,55684,2871,1077,6356.54,3286,5391.970362
2015-04-24,1466.429811,310.9641037,3338.12009,3790.195884,3621.162453,4321.587984,7386.393179,7052.590915,7806.488443,56594,2945,1084,6299.07,3272,5353.692494
2015-04-27,1467.12106,311.0741314,3348.547542,3809.477959,3628.970453,4350.381866,7405.80746,7059.244407,7834.316228,55534,2922,1072,6165.64,3233,5267.061281
2015-04-28,1467.813152,311.1841981,3349.030037,3810.140586,3631.030784,4350.221884,7404.68802,7062.36163,7830.558325,55812,2939,1066,6120.75,3242,5219.542994
2015-04-29,1468.505571,311.2943037,3354.890408,3820.930342,3635.674898,4366.157832,7415.062018,7066.808437,7844.879707,55325,2871,1051,6188.87,3263,5275.382813
2015-04-30,1469.223628,311.4044482,3342.952473,3796.825975,3626.923899,4329.515149,7392.038309,7063.981479,7808.763781,56229,2928,1050,6243.18,3281,5323.81824
2015-05-04,1469.942036,311.5192488,3341.811628,3796.743581,3628.138459,4328.591631,7384.095423,7067.102912,7793.784427,57353,3012,1069,6502.9,3415,5507.515507
2015-05-05,1470.661827,311.6340916,3344.487061,3801.379091,3633.965526,4332.980117,7388.668599,7071.082552,7798.869433,58051,3118,1079,6399.18,3370,5431.260779
2015-05-06,1471.38197,311.7489768,3346.585918,3806.147884,3637.760892,4338.905485,7390.198288,7074.151359,7799.44125,57103,3087,1073,6327.82,3342,5392.930608
2015-05-07,1472.102466,311.8639044,3347.291903,3806.492324,3637.253375,4339.834851,7391.066328,7074.615023,7800.59599,56921,3047,1065,6351.9,3317,5382.223257
2015-05-08,1472.823315,311.9788743,3361.95795,3835.995041,3643.543406,4387.519659,7416.681522,7079.413691,7840.443852,57149,3025,1071,6341.11,3318,5377.99802
2015-05-11,1473.544517,312.0938866,3358.38877,3827.083817,3643.339531,4372.028673,7411.328914,7082.354705,7829.554614,57197,3050,1062,6352.83,3363,5398.579075
2015-05-12,1474.266072,312.2089413,3357.117277,3821.119135,3643.433776,4361.511874,7412.907626,7085.381888,7830.235707,56792,2998,1062,6379.02,3319,5424.169077
2015-05-13,1474.987981,312.3240384,3361.432317,3827.575756,3646.761592,4370.695988,7423.051787,7088.642894,7845.132206,56372,2938,1051,6317.05,3343,5388.33465
2015-05-14,1475.710243,312.439178,3380.120577,3874.164725,3660.48485,4443.565703,7442.380805,7093.635188,7874.310075,56656,2932,1061,6370.09,3338,5416.015928
2015-05-15,1476.432858,312.55436,3391.112855,3897.700372,3669.178008,4479.248496,7458.659219,7097.853856,7898.873666,57248,2953,1075,6345.69,3325,5402.028153
2015-05-18,1477.155828,312.6695844,3380.323332,3867.184003,3660.747468,4434.15996,7448.119954,7099.819751,7879.918142,56204,2898,1065,6418.47,3367,5452.410556
2015-05-19,1477.879151,312.7848514,3380.762638,3863.418842,3657.71559,4429.580025,7454.627526,7102.927532,7888.814335,55498,2871,1063,6443.92,3384,5462.376563
2015-05-20,1478.602829,312.9001608,3394.781715,3896.476161,3668.163245,4477.77367,7474.682417,7108.357752,7918.925205,54901,2835,1062,6451.32,3355,5474.4501
2015-05-21,1479.326861,313.0155127,3397.690225,3900.526129,3671.794221,4482.517519,7481.214958,7111.410333,7927.899147,55112,2814,1064,6455.32,3387,5485.94281
2015-05-22,1480.051247,313.1309072,3406.81039,3916.179574,3675.379371,4506.010742,7502.184792,7115.535055,7960.39298,54377,2789,1056,6517.01,3446,5528.280811
2015-05-25,1480.775988,313.2463442,3402.508982,3904.144865,3676.588322,4485.991255,7497.742736,7120.144086,7949.947237,54609,2835,1053,6635.86,3455,5630.079863
2015-05-26,1481.501085,313.3618238,3401.435977,3898.25815,3683.168267,4473.242677,7498.918637,7124.098462,7949.350205,53629,2789,1036,6596.88,3466,5584.048879
2015-05-27,1482.226536,313.4773459,3396.776781,3885.25025,3682.92889,4452.367504,7493.440143,7126.323326,7938.715146,54236,2832,1050,6739.93,3499,5692.899096
2015-05-28,1482.952342,313.5929106,3406.972542,3906.223304,3688.776184,4483.329334,7511.882287,7129.443781,7967.621678,53976,2790,1046,6733.08,3512,5687.162106
2015-05-29,1483.678504,313.7085179,3404.04338,3894.457942,3686.091176,4465.666719,7512.513104,7131.41977,7967.395843,52760,2724,1025,6698.97,3520,5656.061092
2015-06-01,1484.405021,313.8261073,3402.657473,3891.762312,3686.091984,4461.315866,7507.493647,7133.500035,7957.62471,53031,2752,1036,6712.98,3517,5652.990187
2015-06-02,1485.131895,313.9437407,3397.561422,3878.772603,3682.834057,4441.960097,7499.62106,7135.866819,7942.871583,54236,2824,1054,6633.22,3468,5604.362588
2015-06-03,1485.859124,314.0614181,3396.774654,3878.078023,3682.216042,4441.144192,7495.152681,7138.796233,7933.465697,53522,2777,1045,6592.52,3471,5581.639752
2015-06-05,1486.613243,314.1791397,3394.891759,3875.111912,3681.068332,4436.923755,7488.82522,7139.624986,7922.306753,52973,2750,1041,6630.92,3470,5577.746412
2015-06-08,1487.367746,314.2969055,3405.35528,3898.928545,3689.428821,4471.234225,7504.461057,7143.846496,7945.801568,52809,2719,1036,6485.27,3396,5465.124276
2015-06-09,1488.122631,314.4147153,3408.525311,3905.436908,3691.976607,4480.480352,7508.885541,7146.932762,7951.218798,52815,2718,1029,6446.59,3397,5428.529218
2015-06-10,1488.877899,314.5325694,3401.051948,3896.785356,3693.047936,4465.988846,7483.563289,7148.555272,7907.663674,53876,2768,1037,6493.07,3448,5479.906653
2015-06-11,1489.633551,314.6504676,3399.563628,3894.429659,3692.579302,4462.418339,7477.524515,7149.741596,7896.756538,53688,2756,1032,6645.86,3444,5607.746124
2015-06-12,1490.389586,314.76841,3405.677047,3904.911208,3696.84877,4477.226883,7490.28747,7153.535451,7915.708013,53347,2728,1026,6514.15,3431,5506.47404
2015-06-15,1491.146005,314.8863966,3397.861068,3889.573602,3694.172007,4453.794985,7471.915129,7155.37731,7883.67441,53137,2705,1024,6469.24,3423,5453.289006
2015-06-16,1491.902808,315.0044274,3402.14762,3894.668771,3698.940724,4459.664929,7483.467761,7160.121093,7899.976348,53702,2695,1024,6515.69,3410,5481.867068
2015-06-17,1492.659995,315.1225025,3407.999011,3906.363948,3703.51512,4476.362871,7493.534808,7164.699273,7913.892752,53248,2680,1018,6509.05,3378,5460.590283
2015-06-18,1493.417566,315.2406218,3411.357322,3911.279131,3705.485559,4483.356327,7502.372964,7168.211473,7926.440404,54238,2742,1026,6463.84,3398,5425.902217
2015-06-19,1494.175522,315.3587854,3413.632758,3919.786707,3711.164781,4494.313058,7499.055491,7172.123589,7918.326583,53749,2723,1025,6496.24,3425,5464.512859
2015-06-22,1494.933862,315.4769933,3420.985612,3930.439544,3719.155034,4507.587809,7518.08905,7176.806086,7947.223901,53863,2726,1028,6529.25,3426,5524.320133
2015-06-23,1495.692588,315.5952455,3423.411837,3931.374558,3725.224592,4506.036261,7526.372698,7181.888257,7957.819172,53772,2713,1029,6593.94,3441,5575.08422
2015-06-24,1496.451698,315.713542,3422.451961,3928.074501,3723.933533,4501.324708,7524.236529,7183.499973,7953.185067,53842,2703,1022,6505.39,3439,5509.24164
2015-06-25,1497.211194,315.8318829,3411.623721,3899.789885,3719.467426,4457.602451,7509.734002,7185.836978,7927.324065,53175,2659,1012,6520.31,3450,5525.269525
2015-06-26,1497.971075,315.9502681,3417.655076,3908.267182,3720.006349,4471.111294,7525.111115,7189.20132,7950.942495,54016,2713,1021,6571.57,3458,5554.408181
2015-06-29,1498.731342,316.0686977,3412.082235,3888.354942,3718.040179,4439.734904,7525.393413,7193.644411,7948.524737,53014,2664,1008,6458.93,3381,5454.329539
2015-06-30,1499.491994,316.1871717,3413.368338,3884.032378,3717.310133,4433.077147,7536.693973,7198.092655,7964.595951,53080,2656,1013,6401.01,3381,5384.912894
2015-07-01,1500.253033,316.2721391,3408.677758,3870.583613,3713.550323,4413.116156,7532.067382,7201.344588,7954.714637,52757,2648,1017,6479.68,3430,5449.619781
2015-07-02,1501.014458,316.3571292,3420.626143,3891.171088,3723.284568,4441.65911,7559.289141,7208.704352,7997.699238,53106,2656,1022,6473.95,3387,5446.705542
2015-07-03,1501.776269,316.4421423,3424.912302,3898.679079,3731.183417,4449.86753,7568.486947,7213.888811,8010.165774,52519,2634,1017,6494.3,3421,5455.207187
2015-07-06,1502.538467,316.5271781,3421.231189,3888.498338,3732.567785,4432.616077,7564.456654,7216.738582,8000.797509,52149,2632,1015,6502.32,3413,5436.000879
2015-07-07,1503.301052,316.6122368,3423.270284,3889.345761,3736.703955,4431.900556,7571.253796,7221.556081,8009.258144,52343,2621,1009,6620.53,3478,5486.877551
2015-07-08,1504.064024,316.6973184,3421.624548,3881.098643,3740.715477,4416.463085,7573.933863,7227.439962,8009.55561,51781,2586,1005,6607.09,3480,5510.127419
2015-07-09,1504.827383,316.7824228,3423.446829,3883.449201,3743.026771,4419.114726,7577.739531,7231.214392,8013.471214,51781,2586,1005,6597.63,3480,5523.892328
2015-07-10,1505.59113,316.8675501,3426.836882,3885.785002,3748.60943,4420.086845,7590.085761,7236.697853,8031.330402,52590,2599,1012,6623.79,3460,5560.680563
2015-07-13,1506.355264,316.9527003,3427.349703,3883.651998,3749.700873,4416.066868,7594.771394,7240.135152,8037.074047,53119,2650,1020,6633.48,3469,5556.389389
2015-07-14,1507.119786,317.0378733,3428.951819,3883.367415,3752.856484,4414.00727,7601.197613,7243.867585,8045.699975,53239,2644,1025,6586.25,3484,5525.86743
2015-07-15,1507.884696,317.1230693,3433.092846,3891.609448,3755.855928,4425.888453,7608.224774,7247.656208,8055.355876,52902,2628,1025,6645.05,3479,5575.248597
2015-07-16,1508.649994,317.2082881,3435.824403,3901.257724,3761.688022,4438.649321,7605.445184,7251.226835,8047.670677,53069,2625,1031,6664.96,3530,5590.755175
2015-07-17,1509.415681,317.2935299,3436.684968,3897.712774,3764.451921,4431.439461,7613.415684,7256.386101,8057.965396,52341,2580,1014,6769.52,3582,5668.741239
2015-07-20,1510.181756,317.3787945,3445.12131,3912.831938,3774.029551,4451.210814,7630.684377,7261.390951,8084.977322,51600,2557,1007,6842.21,3600,5729.565846
2015-07-21,1510.94822,317.4640821,3453.614762,3926.794788,3780.080184,4470.905988,7649.736332,7265.5004,8115.855624,51474,2552,1003,6741.84,3552,5655.915562
2015-07-22,1511.715073,317.5493925,3447.302982,3909.646203,3777.337044,4444.308305,7642.809683,7269.308862,8100.585583,50915,2507,993,6785.15,3594,5669.838369
2015-07-23,1512.482316,317.6347259,3412.321473,3833.082398,3760.087184,4328.127317,7582.162939,7268.408062,7993.003933,49806,2477,970,6905.56,3643,5790.781575
2015-07-24,1513.249947,317.7200823,3407.485871,3821.123544,3748.488507,4314.555916,7574.042635,7265.869544,7980.443182,49245,2430,958,6915.67,3693,5804.492351
2015-07-27,1514.017969,317.8054615,3409.882583,3824.669861,3747.782721,4320.710459,7579.065092,7269.537234,7986.612439,48735,2445,957,6938.38,3679,5817.387829
2015-07-28,1514.78638,317.8908638,3410.691997,3826.809295,3748.968531,4323.595282,7578.068883,7272.872962,7982.29013,49601,2484,960,7078.32,3728,5907.680009
2015-07-29,1515.555181,317.9762889,3411.946756,3827.383213,3752.993251,4322.464531,7582.067411,7277.889551,7985.602758,50245,2532,967,7046.63,3699,5884.063279
2015-07-30,1516.350262,318.061737,3425.919341,3848.877925,3775.373189,4346.070095,7617.864822,7286.255589,8043.129512,49897,2516,964,7095.96,3767,5921.964543
2015-07-31,1517.14576,318.1472081,3430.878686,3855.866015,3783.511628,4353.301221,7629.600749,7290.278389,8061.013074,50864,2564,975,7140.43,3802,5992.459976
2015-08-03,1517.941675,318.1804972,3418.56202,3828.023504,3777.58918,4310.871784,7608.134727,7292.230935,8021.202188,50138,2547,967,7222.5,3800,6062.858708
2015-08-04,1518.738008,318.2137898,3421.53486,3835.448932,3778.704459,4322.425984,7609.545456,7296.038137,8020.81884,50058,2534,968,7258.59,3818,6098.871323
2015-08-05,1519.534759,318.2470859,3409.357069,3806.04654,3774.004433,4276.820801,7588.919046,7298.542965,7982.099869,50287,2553,964,7318.15,3847,6143.366995
2015-08-06,1520.331927,318.2803855,3383.723885,3755.888254,3755.152764,4204.588636,7533.896862,7296.592451,7885.392234,50011,2525,952,7364.76,3877,6195.173253
2015-08-07,1521.129514,318.3136885,3376.695891,3738.512737,3749.199085,4179.270041,7523.830999,7298.130259,7866.256701,48577,2451,934,7309.1,3835,6147.316854
2015-08-10,1521.927519,318.3469951,3387.5368,3757.400244,3755.815162,4206.717663,7547.66927,7305.556949,7903.140128,49353,2494,935,7345.48,3825,6167.083285
2015-08-11,1522.725943,318.3803051,3392.448411,3762.38776,3759.659192,4212.888089,7563.136259,7312.415551,7925.516834,49072,2471,931,7278.61,3829,6110.582775
2015-08-12,1523.524786,318.4136186,3404.223338,3781.967935,3766.975707,4241.107066,7591.249048,7317.8405,7971.553928,48388,2440,926,7264.88,3814,6068.155375
2015-08-13,1524.324048,318.4469356,3404.297368,3782.379325,3765.245336,4242.668093,7589.273446,7321.005857,7965.61632,48009,2399,928,7307.28,3861,6107.902104
2015-08-14,1525.123729,318.4802561,3407.044133,3787.466322,3765.154882,4251.022705,7593.290442,7325.280467,7969.528025,47508,2372,924,7270.4,3834,6061.95341
2015-08-17,1525.923829,318.51358,3408.827666,3797.062262,3762.159709,4268.233936,7585.994358,7329.07986,7953.612247,47217,2359,929,7305.14,3847,6077.356843
2015-08-18,1526.72435,318.5469075,3416.506625,3817.571241,3769.22692,4300.698043,7592.837362,7333.416964,7962.519692,47450,2374,925,7299.59,3826,6071.748544
2015-08-19,1527.52529,318.5802384,3415.132061,3810.559242,3775.070424,4283.733912,7594.862857,7337.786073,7962.805314,46588,2304,909,7247.23,3825,6014.954825
2015-08-20,1528.326651,318.6135729,3414.248517,3800.720313,3779.800449,4262.39391,7601.815327,7342.969655,7971.263127,46649,2321,908,7074.37,3702,5898.11
2015-08-21,1529.128432,318.6469108,3403.257772,3768.289779,3771.225614,4209.21253,7592.247355,7346.460446,7951.528028,45719,2276,891,6877.62,3623,5761.190016
2015-08-24,1529.930633,318.6802522,3391.685504,3745.711152,3762.594191,4174.076588,7565.161208,7347.66777,7902.269518,44336,2176,865,6719.76,3553,5641.774849
2015-08-25,1530.733256,318.7135971,3392.456327,3746.628305,3766.916681,4172.683674,7565.218119,7351.504561,7899.447569,44544,2183,872,6601.07,3551,5598.170843
2015-08-26,1531.536299,318.7469455,3403.056974,3763.349352,3775.348979,4197.255736,7590.993767,7356.010257,7942.01419,46038,2241,885,7049.1,3654,5872.028881
2015-08-27,1532.339764,318.7802973,3401.807687,3749.526045,3772.921012,4173.716305,7602.555578,7361.118354,7958.755456,47715,2331,905,7067.13,3680,5868.473637
2015-08-28,1533.14365,318.8136527,3406.09152,3760.499912,3774.84955,4192.402732,7604.663271,7364.124421,7960.226365,47153,2294,902,7118.17,3728,5934.246846
2015-08-31,1533.947958,318.8470115,3391.284978,3735.785498,3765.779551,4153.674846,7565.066802,7364.985182,7888.905715,46625,2280,886,7191.95,3774,6000.389581
2015-09-01,1534.752688,318.928784,3378.848693,3711.411819,3762.444067,4111.498011,7537.339255,7366.973006,7837.907832,45477,2219,863,7028.61,3713,5878.607475
2015-09-02,1535.55784,319.0105775,3357.58467,3663.375747,3749.364657,4032.99446,7501.643129,7366.900468,7774.128433,46463,2260,865,7271.98,3837,6028.725964
2015-09-03,1536.363415,319.092392,3363.501545,3672.350496,3757.847471,4043.373587,7514.789919,7373.161775,7792.84428,47365,2308,881,7367.47,3854,6128.24032
2015-09-04,1537.169412,319.1742274,3341.743763,3622.430801,3747.841254,3959.245486,7478.97448,7371.310877,7730.213238,46497,2259,874,7297.95,3887,6061.475402
2015-09-08,1537.975832,319.2560838,3358.464979,3660.185857,3763.305668,4017.266115,7504.653822,7377.384291,7771.484767,46762,2279,879,7489.27,3943,6187.513063
2015-09-09,1538.782675,319.3379612,3364.302413,3673.446163,3771.94483,4035.366475,7510.648362,7381.952162,7778.707028,46657,2284,881,7354.51,3867,6165.902512
2015-09-10,1539.589942,319.4198596,3348.763966,3648.391012,3765.086598,3994.445441,7467.821855,7381.128084,7702.751925,46503,2312,882,7554.97,3945,6289.984529
2015-09-11,1540.397631,319.5017791,3357.134962,3667.035038,3774.395826,4021.909279,7480.153578,7386.841063,7720.430063,46400,2298,889,7588.87,3989,6296.125902
2015-09-14,1541.205745,319.5837195,3373.832504,3704.722909,3787.797086,4081.27202,7504.981585,7394.577914,7758.905437,47281,2323,902,7549.05,3917,6262.864419
2015-09-15,1542.014282,319.6656809,3376.930158,3712.037692,3788.106576,4094.420709,7506.908465,7397.849207,7759.846365,47364,2328,900,7635.23,4026,6307.130639
2015-09-16,1542.823244,319.7476634,3380.010985,3720.509116,3792.4122,4106.827007,7507.438685,7401.910109,7757.685046,48553,2383,925,7655.61,4035,6345.349718
2015-09-17,1543.63263,319.8296669,3377.410327,3720.136371,3793.302614,4105.519093,7493.069069,7405.016075,7729.609744,48551,2395,935,7746.06,4053,6433.182032
2015-09-18,1544.442441,319.9116914,3349.395946,3658.676338,3772.398839,4008.219518,7444.396914,7403.820114,7643.485699,47264,2348,915,7640.43,4078,6363.111547
2015-09-21,1545.252676,319.9937369,3344.34401,3645.537456,3767.490728,3987.728901,7436.817267,7407.692711,7626.965792,46590,2320,897,7832.67,4118,6486.562153
2015-09-22,1546.063337,320.0758035,3338.046184,3639.972814,3764.704323,3979.550025,7411.761194,7410.697198,7579.857735,46264,2287,879,7853.53,4150,6471.084428
2015-09-23,1546.874423,320.1578912,3319.914093,3623.080105,3755.13607,3955.504175,7345.011901,7406.341444,7463.826076,45340,2213,861,7956.86,4247,6552.860514
2015-09-24,1547.685934,320.2399999,3384.831714,3777.719666,3801.302886,4204.856506,7436.773541,7418.997484,7618.23133,45291,2197,864,8105.55,4094,6658.900362
2015-09-25,1548.497871,320.3221296,3380.466294,3743.192699,3792.66296,4148.005646,7462.219038,7423.142647,7660.561174,44831,2156,860,7624.74,4062,6295.731922
2015-09-28,1549.310234,320.4042804,3339.066148,3646.545755,3759.014069,3995.548976,7398.656162,7420.258378,7549.101001,43956,2094,847,7545.71,4125,6255.620436
2015-09-29,1550.123024,320.4864523,3357.19169,3677.827055,3775.75735,4040.764136,7438.993231,7428.208388,7615.147821,44131,2102,850,7757.18,4076,6383.450982
2015-09-30,1550.936239,320.5686453,3378.628039,3710.203522,3795.508763,4085.853179,7494.054678,7435.69656,7707.8797,45059,2139,862,7628.09,4058,6284.817914
2015-10-01,1551.749881,320.6933163,3379.587366,3716.547661,3802.679306,4092.359407,7487.374934,7436.954204,7694.971396,45313,2150,854,7655.65,4080,6319.21955
2015-10-02,1552.563951,320.8180357,3406.965602,3771.777256,3832.438763,4172.05069,7539.414702,7448.133188,7774.14479,47033,2228,882,7807.39,4062,6430.123129
2015-10-05,1553.378447,320.9428037,3404.149487,3760.332391,3833.354754,4150.538581,7540.381035,7453.750208,7772.184426,47598,2260,901,7777.51,4093,6409.311351
2015-10-06,1554.19337,321.0676201,3409.131872,3765.502799,3836.797751,4157.535368,7555.457865,7461.500168,7792.261429,47735,2274,907,7635.96,4049,6328.779136
2015-10-07,1555.008721,321.1924852,3395.574587,3738.068478,3828.584265,4113.31454,7523.919871,7462.211124,7739.532126,48914,2361,926,7596.13,4069,6293.099208
2015-10-08,1555.8245,321.3173987,3407.10802,3758.242732,3842.976161,4139.939201,7550.291629,7470.235487,7778.15796,49106,2371,939,7755.13,4050,6407.584124
2015-10-09,1556.640707,321.4423609,3393.075605,3735.369798,3838.971606,4101.064319,7510.055875,7470.761041,7711.128536,49338,2419,944,7532.87,4030,6257.575215
2015-10-13,1557.457342,321.5673717,3382.08186,3713.912695,3831.593079,4067.151649,7482.560156,7470.906695,7665.458344,47362,2315,921,7664.11,4150,6353.59275
2015-10-14,1558.274405,321.692431,3385.493623,3715.443411,3834.999647,4067.538436,7495.627134,7477.76913,7682.766599,46710,2295,910,7679.22,4051,6365.26101
2015-10-15,1559.091897,321.817539,3401.22618,3744.401835,3847.810776,4111.293476,7529.622029,7486.853678,7733.356453,47161,2314,920,7760.29,4084,6425.560985
2015-10-16,1559.909818,321.9426957,3401.257933,3743.610118,3849.189735,4108.869692,7528.319646,7490.283498,7729.022463,47236,2299,919,7814.87,4122,6471.233334
2015-10-19,1560.728168,322.067901,3397.066339,3729.016076,3846.25548,4084.293224,7527.093811,7494.653966,7724.218826,47447,2297,929,7934.32,4188,6554.200077
2015-10-20,1561.546947,322.1931551,3402.438734,3738.043694,3850.353747,4097.877035,7539.772327,7500.548854,7741.496748,47076,2281,927,7850.14,4210,6484.625178
2015-10-21,1562.366156,322.3184578,3403.619952,3741.037955,3852.250933,4102.001131,7537.060164,7502.098206,7736.018413,47025,2298,924,7951.8,4249,6588.761843
2015-10-22,1563.186338,322.4438093,3417.515676,3777.622946,3872.577458,4154.414318,7547.423449,7511.259907,7747.386791,47772,2329,933,8078.68,4288,6649.187136
2015-10-23,1564.00695,322.5692095,3414.61146,3771.804787,3873.455243,4143.164786,7538.896416,7513.87859,7731.591388,47596,2321,937,8090.59,4338,6653.738866
2015-10-26,1564.827994,322.6946585,3421.965968,3786.722346,3881.309021,4164.844274,7548.593131,7518.575814,7744.686111,47209,2303,933,7991.03,4346,6578.157694
2015-10-27,1565.649468,322.8201563,3434.372737,3808.382366,3892.652343,4196.365187,7575.555317,7524.252788,7785.779319,47042,2283,933,8080.52,4304,6634.669225
2015-10-28,1566.471374,322.9457029,3433.2642,3809.892731,3889.172176,4201.591359,7563.741419,7525.331877,7765.511872,46740,2256,923,8109.93,4367,6650.306281
2015-10-29,1567.293711,323.0712983,3431.040185,3802.595814,3889.304216,4188.16952,7561.475136,7530.390399,7758.547204,45628,2213,910,8217.23,4315,6711.759741
2015-10-30,1568.11648,323.1969426,3432.826021,3805.753621,3889.972453,4193.463657,7562.955781,7532.8106,7759.466733,45868,2277,909,8024.04,4327,6582.523197
2015-11-03,1568.93968,323.3593788,3449.424783,3841.083413,3898.81212,4251.728235,7589.001414,7538.718948,7798.893901,48053,2383,945,8043.79,4259,6547.736364
2015-11-04,1569.763313,323.5218966,3462.359988,3868.658348,3904.899272,4297.779646,7610.877257,7542.884873,7832.729956,47710,2385,949,7922.98,4280,6459.050563
2015-11-05,1570.587378,323.6844961,3459.530649,3858.300848,3903.048824,4280.173048,7609.739596,7546.327479,7828.60471,48046,2384,961,7957.26,4298,6482.639708
2015-11-06,1571.411876,323.8471773,3459.047305,3854.630699,3906.102062,4271.3046,7610.888289,7551.4956,7827.181824,46918,2310,947,7989.35,4224,6486.745513
2015-11-09,1572.236807,324.0099403,3460.678297,3862.459482,3911.455495,4281.808769,7604.785234,7553.896155,7815.438809,46194,2272,939,7883.64,4215,6415.904273
2015-11-10,1573.062171,324.1727851,3463.379267,3867.540518,3916.716857,4287.359303,7608.133454,7557.324002,7818.813815,46206,2275,935,7906.58,4219,6420.729829
2015-11-11,1573.887968,324.3357118,3475.593292,3896.393271,3927.694942,4332.27709,7623.901037,7562.011643,7842.112772,47065,2307,952,7745.35,4217,6315.273011
2015-11-12,1574.714198,324.4987203,3478.921829,3901.6478,3928.314794,4341.43531,7631.041297,7565.496346,7851.783127,46883,2283,949,7773.87,4177,6351.001003
2015-11-13,1575.540863,324.6618108,3479.586448,3904.018353,3926.553641,4347.013898,7627.693966,7569.53286,7843.584141,46517,2257,943,7692.2,4188,6290.129681
2015-11-16,1576.367961,324.8249832,3483.688579,3910.485394,3927.464923,4358.180217,7636.268752,7574.362144,7854.7807,46846,2249,937,7871.11,4194,6392.324819
2015-11-17,1577.195493,324.9882376,3486.395109,3915.187096,3930.59596,4364.553453,7639.859146,7578.916475,7857.831862,47247,2257,948,7802.33,4231,6377.876694
2015-11-18,1578.02346,325.1515741,3491.111514,3920.991045,3938.546195,4369.511116,7651.984117,7583.970779,7874.8112,47435,2270,952,7901.14,4220,6414.541923
2015-11-19,1578.851862,325.3149927,3504.838985,3944.169435,3950.998327,4403.054624,7684.594658,7590.753388,7924.880896,48138,2308,957,7792.58,4199,6367.236752
2015-11-20,1579.680698,325.4784934,3507.552796,3948.172563,3954.946329,4407.567698,7688.851018,7594.832649,7929.351233,48138,2308,957,7732.02,4199,6302.17383
2015-11-23,1580.50997,325.6420763,3511.049144,3949.524156,3959.890609,4406.519295,7701.872103,7600.059055,7947.71568,48150,2287,957,7768.58,4202,6319.213907
2015-11-24,1581.339676,325.8057414,3504.442234,3928.857521,3948.446255,4376.854089,7696.820971,7602.30556,7937.828798,48284,2291,953,7746.74,4174,6286.924102
2015-11-25,1582.169819,325.9694887,3490.628787,3895.327506,3937.953502,4322.973241,7675.002461,7605.765853,7899.158383,46866,2218,936,7872.53,4217,6398.789242
2015-11-26,1583.000397,326.1333184,3482.432954,3874.24552,3917.359513,4299.06489,7661.182373,7607.494359,7874.963604,47145,2243,937,7855.4,4217,6407.471986
2015-11-27,1583.831411,326.2972304,3470.668274,3849.997368,3911.601133,4258.79623,7635.813346,7610.082892,7830.927951,45872,2174,919,7816.8,4245,6358.925791
2015-11-30,1584.662862,326.4612247,3469.026924,3845.014402,3911.17865,4249.979144,7632.907131,7613.208827,7824.054219,45120,2104,891,8010.83,4371,6524.445088
2015-12-01,1585.494749,326.6030176,3476.719314,3856.564156,3918.437386,4265.943202,7652.713431,7617.556657,7854.316868,45046,2090,888,8146.64,4336,6625.852191
2015-12-02,1586.327072,326.7448721,3485.338545,3872.162708,3928.117151,4287.591499,7671.482329,7622.678778,7882.546357,44914,2100,898,8015.47,4328,6538.103117
